Produto1,Regiao,UF,Textbox76,Textbox77,Textbox78,Textbox79,Textbox80,Textbox81,Textbox82,Textbox83,Textbox84,Textbox85,Textbox86,Textbox87,Textbox88,Textbox89,Textbox31,Textbox32,Textbox33,Textbox34,Textbox35,Textbox36,Textbox38,Textbox40,Textbox41,Textbox44,Textbox46,Textbox47,Textbox48,Textbox49,Textbox74,Textbox75,Textbox90,Textbox91,Textbox92,Textbox93,Textbox94,Textbox95,Textbox96,Textbox97,Textbox98,Textbox99,Textbox100,Textbox101,Textbox57,Textbox58,Textbox59,Textbox60,Textbox61,Textbox62,Textbox63,Textbox64,Textbox65,Textbox66,Textbox67,Textbox68,Textbox69,Textbox70
CENOURA,NORDESTE,BA,"54,8",35,"671.265,18","10.165,78","0,0",0,"0,00","0,0",0,"0,00","0,00","0,0",0,"0,00","55,6",36,"684.324,06","10.296,38","0,0",0,"0,00","0,0",0,"0,00","0,00","0,0",0,"0,00","1.929,8",902,"26.820.350,83","455.031,13","145,1",47,"1.946.915,82","114,7",36,"1.625.815,29","956.680,59","0,0",0,"0,00","19.224.526,7",1.225.823,"38.957.710.018,94","1.122.713.373,24","3.223.715,6",136.238,"5.076.487.279,43","2.879.041,9",122.452,"4.475.339.538,92","2.788.303.122,68","0,0",0,"0,00"
CENOURA,NORDESTE,CE,"0,8",1,"13.058,88","130,60","0,0",0,"0,00","0,0",0,"0,00","0,00","0,0",0,"0,00","55,6",36,"684.324,06","10.296,38","0,0",0,"0,00","0,0",0,"0,00","0,00","0,0",0,"0,00","1.929,8",902,"26.820.350,83","455.031,13","145,1",47,"1.946.915,82","114,7",36,"1.625.815,29","956.680,59","0,0",0,"0,00","19.224.526,7",1.225.823,"38.957.710.018,94","1.122.713.373,24","3.223.715,6",136.238,"5.076.487.279,43","2.879.041,9",122.452,"4.475.339.538,92","2.788.303.122,68","0,0",0,"0,00"
CENOURA,CENTRO-OESTE,DF,"11,0",6,"137.769,58","1.819,35","0,0",0,"0,00","0,0",0,"0,00","0,00","0,0",0,"0,00","14,6",11,"181.603,57","2.550,26","0,0",0,"0,00","0,0",0,"0,00","0,00","0,0",0,"0,00","1.929,8",902,"26.820.350,83","455.031,13","145,1",47,"1.946.915,82","114,7",36,"1.625.815,29","956.680,59","0,0",0,"0,00","19.224.526,7",1.225.823,"38.957.710.018,94","1.122.713.373,24","3.223.715,6",136.238,"5.076.487.279,43","2.879.041,9",122.452,"4.475.339.538,92","2.788.303.122,68","0,0",0,"0,00"
CENOURA,CENTRO-OESTE,MS,"3,5",4,"42.875,04","721,14","0,0",0,"0,00","0,0",0,"0,00","0,00","0,0",0,"0,00","14,6",11,"181.603,57","2.550,26","0,0",0,"0,00","0,0",0,"0,00","0,00","0,0",0,"0,00","1.929,8",902,"26.820.350,83","455.031,13","145,1",47,"1.946.915,82","114,7",36,"1.625.815,29","956.680,59","0,0",0,"0,00","19.224.526,7",1.225.823,"38.957.710.018,94","1.122.713.373,24","3.223.715,6",136.238,"5.076.487.279,43","2.879.041,9",122.452,"4.475.339.538,92","2.788.303.122,68","0,0",0,"0,00"
CENOURA,CENTRO-OESTE,GO,"0,1",1,"958,95","9,77","0,0",0,"0,00","0,0",0,"0,00","0,00","0,0",0,"0,00","14,6",11,"181.603,57","2.550,26","0,0",0,"0,00","0,0",0,"0,00","0,00","0,0",0,"0,00","1.929,8",902,"26.820.350,83","455.031,13","145,1",47,"1.946.915,82","114,7",36,"1.625.815,29","956.680,59","0,0",0,"0,00","19.224.526,7",1.225.823,"38.957.710.018,94","1.122.713.373,24","3.223.715,6",136.238,"5.076.487.279,43","2.879.041,9",122.452,"4.475.339.538,92","2.788.303.122,68","0,0",0,"0,00"
COUVE-FLOR,SUL,PR,"653,0",389,"9.295.070,34","156.217,54","4,6",3,"80.721,30","2,6",2,"45.833,40","29.626,31","0,0",0,"0,00","1.493,3",981,"16.799.230,94","300.049,11","64,3",34,"636.927,72","50,6",28,"491.594,49","288.768,17","0,0",0,"0,00","2.066,5",1.298,"24.924.254,14","426.643,31","71,4",39,"748.378,27","55,2",31,"567.210,18","338.165,17","0,0",0,"0,00","19.224.526,7",1.225.823,"38.957.710.018,94","1.122.713.373,24","3.223.715,6",136.238,"5.076.487.279,43","2.879.041,9",122.452,"4.475.339.538,92","2.788.303.122,68","0,0",0,"0,00"
COUVE-FLOR,SUL,SC,"405,4",362,"4.006.224,11","72.537,03","18,3",11,"185.279,86","6,5",6,"74.834,53","39.682,35","0,0",0,"0,00","1.493,3",981,"16.799.230,94","300.049,11","64,3",34,"636.927,72","50,6",28,"491.594,49","288.768,17","0,0",0,"0,00","2.066,5",1.298,"24.924.254,14","426.643,31","71,4",39,"748.378,27","55,2",31,"567.210,18","338.165,17","0,0",0,"0,00","19.224.526,7",1.225.823,"38.957.710.018,94","1.122.713.373,24","3.223.715,6",136.238,"5.076.487.279,43","2.879.041,9",122.452,"4.475.339.538,92","2.788.303.122,68","0,0",0,"0,00"
COUVE-FLOR,SUL,RS,"435,0",230,"3.497.936,49","71.294,54","41,5",20,"370.926,56","41,5",20,"370.926,56","219.459,51","0,0",0,"0,00","1.493,3",981,"16.799.230,94","300.049,11","64,3",34,"636.927,72","50,6",28,"491.594,49","288.768,17","0,0",0,"0,00","2.066,5",1.298,"24.924.254,14","426.643,31","71,4",39,"748.378,27","55,2",31,"567.210,18","338.165,17","0,0",0,"0,00","19.224.526,7",1.225.823,"38.957.710.018,94","1.122.713.373,24","3.223.715,6",136.238,"5.076.487.279,43","2.879.041,9",122.452,"4.475.339.538,92","2.788.303.122,68","0,0",0,"0,00"
COUVE-FLOR,SUDESTE,SP,"272,1",104,"3.661.498,13","54.040,70","0,8",1,"4.617,58","0,8",1,"4.617,58","4.186,37","0,0",0,"0,00","557,1",303,"7.886.038,73","123.050,78","7,1",5,"111.450,55","4,6",3,"75.615,69","49.397,00","0,0",0,"0,00","2.066,5",1.298,"24.924.254,14","426.643,31","71,4",39,"748.378,27","55,2",31,"567.210,18","338.165,17","0,0",0,"0,00","19.224.526,7",1.225.823,"38.957.710.018,94","1.122.713.373,24","3.223.715,6",136.238,"5.076.487.279,43","2.879.041,9",122.452,"4.475.339.538,92","2.788.303.122,68","0,0",0,"0,00"
COUVE-FLOR,SUDESTE,RJ,"164,5",119,"2.534.669,11","39.466,56","6,4",4,"106.832,97","3,9",2,"70.998,11","45.210,63","0,0",0,"0,00","557,1",303,"7.886.038,73","123.050,78","7,1",5,"111.450,55","4,6",3,"75.615,69","49.397,00","0,0",0,"0,00","2.066,5",1.298,"24.924.254,14","426.643,31","71,4",39,"748.378,27","55,2",31,"567.210,18","338.165,17","0,0",0,"0,00","19.224.526,7",1.225.823,"38.957.710.018,94","1.122.713.373,24","3.223.715,6",136.238,"5.076.487.279,43","2.879.041,9",122.452,"4.475.339.538,92","2.788.303.122,68","0,0",0,"0,00"
COUVE-FLOR,SUDESTE,MG,"117,1",75,"1.659.689,39","29.151,82","0,0",0,"0,00","0,0",0,"0,00","0,00","0,0",0,"0,00","557,1",303,"7.886.038,73","123.050,78","7,1",5,"111.450,55","4,6",3,"75.615,69","49.397,00","0,0",0,"0,00","2.066,5",1.298,"24.924.254,14","426.643,31","71,4",39,"748.378,27","55,2",31,"567.210,18","338.165,17","0,0",0,"0,00","19.224.526,7",1.225.823,"38.957.710.018,94","1.122.713.373,24","3.223.715,6",136.238,"5.076.487.279,43","2.879.041,9",122.452,"4.475.339.538,92","2.788.303.122,68","0,0",0,"0,00"
COUVE-FLOR,SUDESTE,ES,"3,4",5,"30.182,10","391,70","0,0",0,"0,00","0,0",0,"0,00","0,00","0,0",0,"0,00","557,1",303,"7.886.038,73","123.050,78","7,1",5,"111.450,55","4,6",3,"75.615,69","49.397,00","0,0",0,"0,00","2.066,5",1.298,"24.924.254,14","426.643,31","71,4",39,"748.378,27","55,2",31,"567.210,18","338.165,17","0,0",0,"0,00","19.224.526,7",1.225.823,"38.957.710.018,94","1.122.713.373,24","3.223.715,6",136.238,"5.076.487.279,43","2.879.041,9",122.452,"4.475.339.538,92","2.788.303.122,68","0,0",0,"0,00"
COUVE-FLOR,CENTRO-OESTE,DF,"5,7",5,"117.433,88","2.059,65","0,0",0,"0,00","0,0",0,"0,00","0,00","0,0",0,"0,00","16,1",14,"238.984,47","3.543,42","0,0",0,"0,00","0,0",0,"0,00","0,00","0,0",0,"0,00","2.066,5",1.298,"24.924.254,14","426.643,31","71,4",39,"748.378,27","55,2",31,"567.210,18","338.165,17","0,0",0,"0,00","19.224.526,7",1.225.823,"38.957.710.018,94","1.122.713.373,24","3.223.715,6",136.238,"5.076.487.279,43","2.879.041,9",122.452,"4.475.339.538,92","2.788.303.122,68","0,0",0,"0,00"
COUVE-FLOR,CENTRO-OESTE,GO,"6,7",5,"72.302,05","877,39","0,0",0,"0,00","0,0",0,"0,00","0,00","0,0",0,"0,00","16,1",14,"238.984,47","3.543,42","0,0",0,"0,00","0,0",0,"0,00","0,00","0,0",0,"0,00","2.066,5",1.298,"24.924.254,14","426.643,31","71,4",39,"748.378,27","55,2",31,"567.210,18","338.165,17","0,0",0,"0,00","19.224.526,7",1.225.823,"38.957.710.018,94","1.122.713.373,24","3.223.715,6",136.238,"5.076.487.279,43","2.879.041,9",122.452,"4.475.339.538,92","2.788.303.122,68","0,0",0,"0,00"
COUVE-FLOR,CENTRO-OESTE,MS,"3,8",4,"49.248,54","606,38","0,0",0,"0,00","0,0",0,"0,00","0,00","0,0",0,"0,00","16,1",14,"238.984,47","3.543,42","0,0",0,"0,00","0,0",0,"0,00","0,00","0,0",0,"0,00","2.066,5",1.298,"24.924.254,14","426.643,31","71,4",39,"748.378,27","55,2",31,"567.210,18","338.165,17","0,0",0,"0,00","19.224.526,7",1.225.823,"38.957.710.018,94","1.122.713.373,24","3.223.715,6",136.238,"5.076.487.279,43","2.879.041,9",122.452,"4.475.339.538,92","2.788.303.122,68","0,0",0,"0,00"
SORGO,CENTRO-OESTE,GO,"9.063,0",72,"6.341.888,56","204.169,40","640,0",2,"500.732,10","0,0",0,"0,00","0,00","0,0",0,"0,00","9.717,0",78,"6.792.163,86","220.599,26","640,0",2,"500.732,10","0,0",0,"0,00","0,00","0,0",0,"0,00","16.298,3",193,"12.876.977,18","420.636,83","1.131,4",9,"945.285,99","430,0",5,"396.492,29","253.503,58","0,0",0,"0,00","19.224.526,7",1.225.823,"38.957.710.018,94","1.122.713.373,24","3.223.715,6",136.238,"5.076.487.279,43","2.879.041,9",122.452,"4.475.339.538,92","2.788.303.122,68","0,0",0,"0,00"
SORGO,CENTRO-OESTE,MS,"639,0",4,"422.087,30","15.665,93","0,0",0,"0,00","0,0",0,"0,00","0,00","0,0",0,"0,00","9.717,0",78,"6.792.163,86","220.599,26","640,0",2,"500.732,10","0,0",0,"0,00","0,00","0,0",0,"0,00","16.298,3",193,"12.876.977,18","420.636,83","1.131,4",9,"945.285,99","430,0",5,"396.492,29","253.503,58","0,0",0,"0,00","19.224.526,7",1.225.823,"38.957.710.018,94","1.122.713.373,24","3.223.715,6",136.238,"5.076.487.279,43","2.879.041,9",122.452,"4.475.339.538,92","2.788.303.122,68","0,0",0,"0,00"
SORGO,CENTRO-OESTE,MT,"5,0",1,"20.000,00","600,14","0,0",0,"0,00","0,0",0,"0,00","0,00","0,0",0,"0,00","9.717,0",78,"6.792.163,86","220.599,26","640,0",2,"500.732,10","0,0",0,"0,00","0,00","0,0",0,"0,00","16.298,3",193,"12.876.977,18","420.636,83","1.131,4",9,"945.285,99","430,0",5,"396.492,29","253.503,58","0,0",0,"0,00","19.224.526,7",1.225.823,"38.957.710.018,94","1.122.713.373,24","3.223.715,6",136.238,"5.076.487.279,43","2.879.041,9",122.452,"4.475.339.538,92","2.788.303.122,68","0,0",0,"0,00"
SORGO,CENTRO-OESTE,DF,"10,0",1,"8.188,00","163,79","0,0",0,"0,00","0,0",0,"0,00","0,00","0,0",0,"0,00","9.717,0",78,"6.792.163,86","220.599,26","640,0",2,"500.732,10","0,0",0,"0,00","0,00","0,0",0,"0,00","16.298,3",193,"12.876.977,18","420.636,83","1.131,4",9,"945.285,99","430,0",5,"396.492,29","253.503,58","0,0",0,"0,00","19.224.526,7",1.225.823,"38.957.710.018,94","1.122.713.373,24","3.223.715,6",136.238,"5.076.487.279,43","2.879.041,9",122.452,"4.475.339.538,92","2.788.303.122,68","0,0",0,"0,00"
SORGO,SUDESTE,MG,"2.525,1",26,"2.296.420,38","75.824,06","228,0",1,"195.790,02","228,0",1,"195.790,02","117.427,63","0,0",0,"0,00","3.552,7",46,"3.158.172,82","102.765,16","228,0",1,"195.790,02","228,0",1,"195.790,02","117.427,63","0,0",0,"0,00","16.298,3",193,"12.876.977,18","420.636,83","1.131,4",9,"945.285,99","430,0",5,"396.492,29","253.503,58","0,0",0,"0,00","19.224.526,7",1.225.823,"38.957.710.018,94","1.122.713.373,24","3.223.715,6",136.238,"5.076.487.279,43","2.879.041,9",122.452,"4.475.339.538,92","2.788.303.122,68","0,0",0,"0,00"
SORGO,SUDESTE,SP,"1.027,6",20,"861.752,44","26.941,10","0,0",0,"0,00","0,0",0,"0,00","0,00","0,0",0,"0,00","3.552,7",46,"3.158.172,82","102.765,16","228,0",1,"195.790,02","228,0",1,"195.790,02","117.427,63","0,0",0,"0,00","16.298,3",193,"12.876.977,18","420.636,83","1.131,4",9,"945.285,99","430,0",5,"396.492,29","253.503,58","0,0",0,"0,00","19.224.526,7",1.225.823,"38.957.710.018,94","1.122.713.373,24","3.223.715,6",136.238,"5.076.487.279,43","2.879.041,9",122.452,"4.475.339.538,92","2.788.303.122,68","0,0",0,"0,00"
SORGO,SUL,RS,"1.653,0",44,"1.812.178,73","63.885,87","58,4",3,"56.573,50","57,0",2,"53.347,90","24.431,67","0,0",0,"0,00","1.728,6",57,"1.922.816,79","66.440,45","58,4",3,"56.573,50","57,0",2,"53.347,90","24.431,67","0,0",0,"0,00","16.298,3",193,"12.876.977,18","420.636,83","1.131,4",9,"945.285,99","430,0",5,"396.492,29","253.503,58","0,0",0,"0,00","19.224.526,7",1.225.823,"38.957.710.018,94","1.122.713.373,24","3.223.715,6",136.238,"5.076.487.279,43","2.879.041,9",122.452,"4.475.339.538,92","2.788.303.122,68","0,0",0,"0,00"
SORGO,SUL,PR,"68,6",12,"97.630,52","2.164,16","0,0",0,"0,00","0,0",0,"0,00","0,00","0,0",0,"0,00","1.728,6",57,"1.922.816,79","66.440,45","58,4",3,"56.573,50","57,0",2,"53.347,90","24.431,67","0,0",0,"0,00","16.298,3",193,"12.876.977,18","420.636,83","1.131,4",9,"945.285,99","430,0",5,"396.492,29","253.503,58","0,0",0,"0,00","19.224.526,7",1.225.823,"38.957.710.018,94","1.122.713.373,24","3.223.715,6",136.238,"5.076.487.279,43","2.879.041,9",122.452,"4.475.339.538,92","2.788.303.122,68","0,0",0,"0,00"
SORGO,SUL,SC,"7,0",1,"13.007,54","390,42","0,0",0,"0,00","0,0",0,"0,00","0,00","0,0",0,"0,00","1.728,6",57,"1.922.816,79","66.440,45","58,4",3,"56.573,50","57,0",2,"53.347,90","24.431,67","0,0",0,"0,00","16.298,3",193,"12.876.977,18","420.636,83","1.131,4",9,"945.285,99","430,0",5,"396.492,29","253.503,58","0,0",0,"0,00","19.224.526,7",1.225.823,"38.957.710.018,94","1.122.713.373,24","3.223.715,6",136.238,"5.076.487.279,43","2.879.041,9",122.452,"4.475.339.538,92","2.788.303.122,68","0,0",0,"0,00"
SORGO,NORDESTE,BA,"615,0",8,"552.597,95","16.697,31","150,0",2,"132.767,80","90,0",1,"87.931,80","59.128,40","0,0",0,"0,00","700,0",10,"672.081,88","20.877,99","205,0",3,"192.190,37","145,0",2,"147.354,37","111.644,28","0,0",0,"0,00","16.298,3",193,"12.876.977,18","420.636,83","1.131,4",9,"945.285,99","430,0",5,"396.492,29","253.503,58","0,0",0,"0,00","19.224.526,7",1.225.823,"38.957.710.018,94","1.122.713.373,24","3.223.715,6",136.238,"5.076.487.279,43","2.879.041,9",122.452,"4.475.339.538,92","2.788.303.122,68","0,0",0,"0,00"
SORGO,NORDESTE,MA,"55,0",1,"59.422,57","2.377,50","55,0",1,"59.422,57","55,0",1,"59.422,57","52.515,88","0,0",0,"0,00","700,0",10,"672.081,88","20.877,99","205,0",3,"192.190,37","145,0",2,"147.354,37","111.644,28","0,0",0,"0,00","16.298,3",193,"12.876.977,18","420.636,83","1.131,4",9,"945.285,99","430,0",5,"396.492,29","253.503,58","0,0",0,"0,00","19.224.526,7",1.225.823,"38.957.710.018,94","1.122.713.373,24","3.223.715,6",136.238,"5.076.487.279,43","2.879.041,9",122.452,"4.475.339.538,92","2.788.303.122,68","0,0",0,"0,00"
SORGO,NORDESTE,CE,"30,0",1,"60.061,36","1.803,18","0,0",0,"0,00","0,0",0,"0,00","0,00","0,0",0,"0,00","700,0",10,"672.081,88","20.877,99","205,0",3,"192.190,37","145,0",2,"147.354,37","111.644,28","0,0",0,"0,00","16.298,3",193,"12.876.977,18","420.636,83","1.131,4",9,"945.285,99","430,0",5,"396.492,29","253.503,58","0,0",0,"0,00","19.224.526,7",1.225.823,"38.957.710.018,94","1.122.713.373,24","3.223.715,6",136.238,"5.076.487.279,43","2.879.041,9",122.452,"4.475.339.538,92","2.788.303.122,68","0,0",0,"0,00"
SORGO,NORTE,TO,"600,0",2,"331.741,83","9.953,97","0,0",0,"0,00","0,0",0,"0,00","0,00","0,0",0,"0,00","600,0",2,"331.741,83","9.953,97","0,0",0,"0,00","0,0",0,"0,00","0,00","0,0",0,"0,00","16.298,3",193,"12.876.977,18","420.636,83","1.131,4",9,"945.285,99","430,0",5,"396.492,29","253.503,58","0,0",0,"0,00","19.224.526,7",1.225.823,"38.957.710.018,94","1.122.713.373,24","3.223.715,6",136.238,"5.076.487.279,43","2.879.041,9",122.452,"4.475.339.538,92","2.788.303.122,68","0,0",0,"0,00"
QUIABO,SUDESTE,RJ,"772,6",547,"10.364.188,33","151.542,34","0,0",0,"0,00","0,0",0,"0,00","0,00","0,0",0,"0,00","1.862,7",1.395,"24.144.749,05","358.907,71","1,0",1,"20.016,11","1,0",1,"20.016,11","16.113,12","0,0",0,"0,00","2.010,8",1.462,"25.564.876,90","384.851,31","1,0",1,"20.016,11","1,0",1,"20.016,11","16.113,12","0,0",0,"0,00","19.224.526,7",1.225.823,"38.957.710.018,94","1.122.713.373,24","3.223.715,6",136.238,"5.076.487.279,43","2.879.041,9",122.452,"4.475.339.538,92","2.788.303.122,68","0,0",0,"0,00"
QUIABO,SUDESTE,MG,"705,5",694,"10.552.849,62","147.491,60","0,0",0,"0,00","0,0",0,"0,00","0,00","0,0",0,"0,00","1.862,7",1.395,"24.144.749,05","358.907,71","1,0",1,"20.016,11","1,0",1,"20.016,11","16.113,12","0,0",0,"0,00","2.010,8",1.462,"25.564.876,90","384.851,31","1,0",1,"20.016,11","1,0",1,"20.016,11","16.113,12","0,0",0,"0,00","19.224.526,7",1.225.823,"38.957.710.018,94","1.122.713.373,24","3.223.715,6",136.238,"5.076.487.279,43","2.879.041,9",122.452,"4.475.339.538,92","2.788.303.122,68","0,0",0,"0,00"
QUIABO,SUDESTE,SP,"347,4",120,"2.596.423,40","50.742,34","0,0",0,"0,00","0,0",0,"0,00","0,00","0,0",0,"0,00","1.862,7",1.395,"24.144.749,05","358.907,71","1,0",1,"20.016,11","1,0",1,"20.016,11","16.113,12","0,0",0,"0,00","2.010,8",1.462,"25.564.876,90","384.851,31","1,0",1,"20.016,11","1,0",1,"20.016,11","16.113,12","0,0",0,"0,00","19.224.526,7",1.225.823,"38.957.710.018,94","1.122.713.373,24","3.223.715,6",136.238,"5.076.487.279,43","2.879.041,9",122.452,"4.475.339.538,92","2.788.303.122,68","0,0",0,"0,00"
QUIABO,SUDESTE,ES,"37,2",34,"631.287,70","9.131,43","1,0",1,"20.016,11","1,0",1,"20.016,11","16.113,12","0,0",0,"0,00","1.862,7",1.395,"24.144.749,05","358.907,71","1,0",1,"20.016,11","1,0",1,"20.016,11","16.113,12","0,0",0,"0,00","2.010,8",1.462,"25.564.876,90","384.851,31","1,0",1,"20.016,11","1,0",1,"20.016,11","16.113,12","0,0",0,"0,00","19.224.526,7",1.225.823,"38.957.710.018,94","1.122.713.373,24","3.223.715,6",136.238,"5.076.487.279,43","2.879.041,9",122.452,"4.475.339.538,92","2.788.303.122,68","0,0",0,"0,00"
QUIABO,NORDESTE,SE,"38,7",27,"537.293,57","7.279,65","0,0",0,"0,00","0,0",0,"0,00","0,00","0,0",0,"0,00","66,2",30,"773.214,05","10.868,73","0,0",0,"0,00","0,0",0,"0,00","0,00","0,0",0,"0,00","2.010,8",1.462,"25.564.876,90","384.851,31","1,0",1,"20.016,11","1,0",1,"20.016,11","16.113,12","0,0",0,"0,00","19.224.526,7",1.225.823,"38.957.710.018,94","1.122.713.373,24","3.223.715,6",136.238,"5.076.487.279,43","2.879.041,9",122.452,"4.475.339.538,92","2.788.303.122,68","0,0",0,"0,00"
QUIABO,NORDESTE,BA,"26,5",2,"234.825,48","3.567,18","0,0",0,"0,00","0,0",0,"0,00","0,00","0,0",0,"0,00","66,2",30,"773.214,05","10.868,73","0,0",0,"0,00","0,0",0,"0,00","0,00","0,0",0,"0,00","2.010,8",1.462,"25.564.876,90","384.851,31","1,0",1,"20.016,11","1,0",1,"20.016,11","16.113,12","0,0",0,"0,00","19.224.526,7",1.225.823,"38.957.710.018,94","1.122.713.373,24","3.223.715,6",136.238,"5.076.487.279,43","2.879.041,9",122.452,"4.475.339.538,92","2.788.303.122,68","0,0",0,"0,00"
QUIABO,NORDESTE,MA,"1,0",1,"1.095,00","21,90","0,0",0,"0,00","0,0",0,"0,00","0,00","0,0",0,"0,00","66,2",30,"773.214,05","10.868,73","0,0",0,"0,00","0,0",0,"0,00","0,00","0,0",0,"0,00","2.010,8",1.462,"25.564.876,90","384.851,31","1,0",1,"20.016,11","1,0",1,"20.016,11","16.113,12","0,0",0,"0,00","19.224.526,7",1.225.823,"38.957.710.018,94","1.122.713.373,24","3.223.715,6",136.238,"5.076.487.279,43","2.879.041,9",122.452,"4.475.339.538,92","2.788.303.122,68","0,0",0,"0,00"
QUIABO,CENTRO-OESTE,GO,"36,5",15,"331.208,50","8.326,59","0,0",0,"0,00","0,0",0,"0,00","0,00","0,0",0,"0,00","44,4",21,"423.353,46","9.600,55","0,0",0,"0,00","0,0",0,"0,00","0,00","0,0",0,"0,00","2.010,8",1.462,"25.564.876,90","384.851,31","1,0",1,"20.016,11","1,0",1,"20.016,11","16.113,12","0,0",0,"0,00","19.224.526,7",1.225.823,"38.957.710.018,94","1.122.713.373,24","3.223.715,6",136.238,"5.076.487.279,43","2.879.041,9",122.452,"4.475.339.538,92","2.788.303.122,68","0,0",0,"0,00"
QUIABO,CENTRO-OESTE,DF,"5,4",4,"67.232,94","1.024,78","0,0",0,"0,00","0,0",0,"0,00","0,00","0,0",0,"0,00","44,4",21,"423.353,46","9.600,55","0,0",0,"0,00","0,0",0,"0,00","0,00","0,0",0,"0,00","2.010,8",1.462,"25.564.876,90","384.851,31","1,0",1,"20.016,11","1,0",1,"20.016,11","16.113,12","0,0",0,"0,00","19.224.526,7",1.225.823,"38.957.710.018,94","1.122.713.373,24","3.223.715,6",136.238,"5.076.487.279,43","2.879.041,9",122.452,"4.475.339.538,92","2.788.303.122,68","0,0",0,"0,00"
QUIABO,CENTRO-OESTE,MT,"2,5",2,"24.912,02","249,18","0,0",0,"0,00","0,0",0,"0,00","0,00","0,0",0,"0,00","44,4",21,"423.353,46","9.600,55","0,0",0,"0,00","0,0",0,"0,00","0,00","0,0",0,"0,00","2.010,8",1.462,"25.564.876,90","384.851,31","1,0",1,"20.016,11","1,0",1,"20.016,11","16.113,12","0,0",0,"0,00","19.224.526,7",1.225.823,"38.957.710.018,94","1.122.713.373,24","3.223.715,6",136.238,"5.076.487.279,43","2.879.041,9",122.452,"4.475.339.538,92","2.788.303.122,68","0,0",0,"0,00"
QUIABO,SUL,PR,"37,4",15,"217.560,34","5.294,27","0,0",0,"0,00","0,0",0,"0,00","0,00","0,0",0,"0,00","37,6",16,"223.560,34","5.474,32","0,0",0,"0,00","0,0",0,"0,00","0,00","0,0",0,"0,00","2.010,8",1.462,"25.564.876,90","384.851,31","1,0",1,"20.016,11","1,0",1,"20.016,11","16.113,12","0,0",0,"0,00","19.224.526,7",1.225.823,"38.957.710.018,94","1.122.713.373,24","3.223.715,6",136.238,"5.076.487.279,43","2.879.041,9",122.452,"4.475.339.538,92","2.788.303.122,68","0,0",0,"0,00"
QUIABO,SUL,RS,"0,3",1,"6.000,00","180,05","0,0",0,"0,00","0,0",0,"0,00","0,00","0,0",0,"0,00","37,6",16,"223.560,34","5.474,32","0,0",0,"0,00","0,0",0,"0,00","0,00","0,0",0,"0,00","2.010,8",1.462,"25.564.876,90","384.851,31","1,0",1,"20.016,11","1,0",1,"20.016,11","16.113,12","0,0",0,"0,00","19.224.526,7",1.225.823,"38.957.710.018,94","1.122.713.373,24","3.223.715,6",136.238,"5.076.487.279,43","2.879.041,9",122.452,"4.475.339.538,92","2.788.303.122,68","0,0",0,"0,00"
FLORES,SUDESTE,SP,"61,7",151,"8.225.913,03","117.250,91","0,7",2,"81.739,27","0,0",0,"0,00","0,00","0,0",0,"0,00","139,1",362,"17.308.489,69","259.971,63","1,9",6,"269.653,85","0,9",3,"148.437,74","114.656,12","0,0",0,"0,00","203,3",496,"22.880.850,45","350.419,91","2,5",9,"359.628,29","1,1",4,"178.506,62","116.851,41","0,0",0,"0,00","19.224.526,7",1.225.823,"38.957.710.018,94","1.122.713.373,24","3.223.715,6",136.238,"5.076.487.279,43","2.879.041,9",122.452,"4.475.339.538,92","2.788.303.122,68","0,0",0,"0,00"
FLORES,SUDESTE,RJ,"47,4",133,"5.465.616,73","86.577,15","1,2",4,"187.914,58","0,9",3,"148.437,74","114.656,12","0,0",0,"0,00","139,1",362,"17.308.489,69","259.971,63","1,9",6,"269.653,85","0,9",3,"148.437,74","114.656,12","0,0",0,"0,00","203,3",496,"22.880.850,45","350.419,91","2,5",9,"359.628,29","1,1",4,"178.506,62","116.851,41","0,0",0,"0,00","19.224.526,7",1.225.823,"38.957.710.018,94","1.122.713.373,24","3.223.715,6",136.238,"5.076.487.279,43","2.879.041,9",122.452,"4.475.339.538,92","2.788.303.122,68","0,0",0,"0,00"
FLORES,SUDESTE,MG,"29,9",76,"3.598.702,65","55.941,31","0,0",0,"0,00","0,0",0,"0,00","0,00","0,0",0,"0,00","139,1",362,"17.308.489,69","259.971,63","1,9",6,"269.653,85","0,9",3,"148.437,74","114.656,12","0,0",0,"0,00","203,3",496,"22.880.850,45","350.419,91","2,5",9,"359.628,29","1,1",4,"178.506,62","116.851,41","0,0",0,"0,00","19.224.526,7",1.225.823,"38.957.710.018,94","1.122.713.373,24","3.223.715,6",136.238,"5.076.487.279,43","2.879.041,9",122.452,"4.475.339.538,92","2.788.303.122,68","0,0",0,"0,00"
FLORES,SUDESTE,ES,"0,1",2,"18.257,28","202,26","0,0",0,"0,00","0,0",0,"0,00","0,00","0,0",0,"0,00","139,1",362,"17.308.489,69","259.971,63","1,9",6,"269.653,85","0,9",3,"148.437,74","114.656,12","0,0",0,"0,00","203,3",496,"22.880.850,45","350.419,91","2,5",9,"359.628,29","1,1",4,"178.506,62","116.851,41","0,0",0,"0,00","19.224.526,7",1.225.823,"38.957.710.018,94","1.122.713.373,24","3.223.715,6",136.238,"5.076.487.279,43","2.879.041,9",122.452,"4.475.339.538,92","2.788.303.122,68","0,0",0,"0,00"
